-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.40,-9.67,0.72,-1.51,-9.69,0.30,7.65,-6.25,2023-03-29 15:19:05.754966
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.42,-9.67,0.74,-1.49,-9.68,0.30,7.62,-6.25,2023-03-29 15:19:05.756964
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.39,-9.65,0.73,-1.49,-9.68,0.31,7.58,-6.25,2023-03-29 15:19:05.758957
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.43,-9.65,0.71,-1.49,-9.63,0.27,7.56,-6.25,2023-03-29 15:19:05.810815
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.41,-9.71,0.71,-1.49,-9.66,0.29,7.59,-6.25,2023-03-29 15:19:05.811813
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.39,-9.70,0.72,-1.48,-9.67,0.29,7.63,-6.24,2023-03-29 15:19:05.813810
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.83,-1.43,-9.65,0.77,-1.48,-9.67,0.31,7.62,-6.23,2023-03-29 15:19:05.814806
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.44,-9.67,0.74,-1.50,-9.68,0.29,7.60,-6.24,2023-03-29 15:19:05.816800
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.42,-9.69,0.71,-1.50,-9.66,0.27,7.59,-6.28,2023-03-29 15:19:05.870405
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.40,-9.67,0.69,-1.51,-9.69,0.32,7.58,-6.22,2023-03-29 15:19:05.872403
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.43,-9.67,0.73,-1.50,-9.68,0.31,7.58,-6.22,2023-03-29 15:19:05.873401
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.42,-9.66,0.73,-1.51,-9.68,0.29,7.58,-6.24,2023-03-29 15:19:05.875396
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.82,-1.41,-9.69,0.71,-1.48,-9.69,0.29,7.61,-6.22,2023-03-29 15:19:05.930715
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.40,-9.67,0.71,-1.50,-9.67,0.27,7.61,-6.23,2023-03-29 15:19:05.931713
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.43,-9.68,0.72,-1.51,-9.69,0.30,7.61,-6.24,2023-03-29 15:19:05.933707
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.43,-9.69,0.71,-1.51,-9.67,0.30,7.58,-6.27,2023-03-29 15:19:05.934705
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.42,-9.64,0.72,-1.50,-9.67,0.30,7.58,-6.21,2023-03-29 15:19:05.936701
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.42,-9.65,0.74,-1.48,-9.69,0.29,7.59,-6.23,2023-03-29 15:19:05.990704
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.42,-9.68,0.71,-1.48,-9.67,0.30,7.60,-6.24,2023-03-29 15:19:05.991702
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.41,-9.68,0.73,-1.48,-9.68,0.30,7.64,-6.26,2023-03-29 15:19:05.992698
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.41,-9.66,0.74,-1.50,-9.67,0.29,7.61,-6.24,2023-03-29 15:19:05.994693
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.41,-9.63,0.73,-1.49,-9.62,0.29,7.60,-6.24,2023-03-29 15:19:05.995690
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.42,-9.65,0.73,-1.49,-9.67,0.28,7.57,-6.24,2023-03-29 15:19:06.050081
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.40,-9.67,0.70,-1.49,-9.66,0.28,7.60,-6.27,2023-03-29 15:19:06.052073
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.44,-9.66,0.71,-1.49,-9.68,0.28,7.60,-6.28,2023-03-29 15:19:06.053070
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.41,-9.67,0.76,-1.49,-9.66,0.31,7.61,-6.21,2023-03-29 15:19:06.055065
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.41,-9.64,0.74,-1.50,-9.69,0.30,7.58,-6.22,2023-03-29 15:19:06.111227
