x,y,z,,x,y,z,,x,y,z
-41.25574704,21.20369818,0,,-24.62897603,-0.434706577,0,,16.62677101,-21.63840476,0
-41.36467127,21.04962841,0,,-25.46644795,-0.348033146,0,,15.89822332,-21.39766156,0
-41.48041265,20.91243465,0,,-26.26558126,-0.257275843,0,,15.21483139,-21.16971049,0
-41.60392357,20.77284948,0,,-27.02518882,-0.155106314,0,,14.57873475,-20.92795579,0
-41.73467973,20.63793038,0,,-27.75433504,-0.030640012,0,,13.98034469,-20.66857039,0
-41.86940572,20.50858333,0,,-28.46273998,0.107540339,0,,13.40666574,-20.40104299,0
-42.01013098,20.39141265,0,,-29.15828411,0.265541558,0,,12.85184687,-20.12587109,0
-42.16056401,20.27053963,0,,-29.85082861,0.456389507,0,,12.3097354,-19.81415012,0
-42.30811763,20.16164977,0,,-30.52891812,0.651007245,0,,11.77919951,-19.51064253,0
-42.44744497,20.05920364,0,,-31.19179943,0.862898567,0,,11.25564554,-19.19630507,0
-42.57177818,19.96239479,0,,-31.82984499,1.089287012,0,,10.74193319,-18.87310778,0
-42.67220724,19.85565926,0,,-32.42188344,1.313878198,0,,10.2503238,-18.54178106,0
-42.74789771,19.73937568,0,,-32.95769391,1.550492662,0,,9.7902038,-18.18888302,0
-42.80035536,19.59533574,0,,-33.43600459,1.814664109,0,,9.36435077,-17.78067163,0
-42.82303618,19.41788432,0,,-33.8613683,2.116752783,0,,8.96166788,-17.30113154,0
-42.81370019,19.20526176,0,,-34.238135,2.463094978,0,,8.57556519,-16.74216678,0
-42.7753523,18.96025761,0,,-34.57741427,2.840234209,0,,8.19793803,-16.1200234,0
-42.72729361,18.69878447,0,,-34.89918436,3.213517027,0,,7.82810925,-15.48526744,0
-42.68928757,18.49776117,0,,-35.23559163,3.525470071,0,,7.45369594,-14.9722911,0
-42.67581092,18.46777206,0,,-35.60644372,3.680077497,0,,7.0693672,-14.78769456,0
-42.67337893,18.55618088,0,,-35.99617599,3.721403851,0,,6.67720294,-14.83477703,0
-42.65935841,18.64362465,0,,-36.37515461,3.77862803,0,,6.2842038,-14.86499662,0
-42.62237656,18.68585917,0,,-36.72141072,3.869101155,0,,5.90096584,-14.81675802,0
-42.56541655,18.70037173,0,,-37.04240228,3.984256436,0,,5.52301427,-14.71611529,0
-42.50303723,18.69708812,0,,-37.35816842,4.103325869,0,,5.14486881,-14.59376225,0
-42.44746518,18.70634923,0,,-37.68350233,4.218232938,0,,4.76396285,-14.48811629,0
-42.3961856,18.72989086,0,,-38.01477583,4.309472208,0,,4.38140977,-14.42041865,0
-42.34629009,18.74914888,0,,-38.34850664,4.396187103,0,,3.99778345,-14.35296178,0
-42.29256163,18.77777177,0,,-38.67876836,4.478800249,0,,3.61379327,-14.29897152,0
-42.23918467,18.80571213,0,,-39.00436089,4.544666756,0,,3.23482378,-14.26104537,0
-42.17307411,18.8530847,0,,-39.30849585,4.594367923,0,,2.86457826,-14.25871678,0
-42.09490704,18.93755028,0,,-39.58119906,4.593971812,0,,2.51370798,-14.34357847,0
-42.00983002,19.01307288,0,,-39.82750616,4.57785574,0,,2.18232386,-14.43521714,0
-41.91636093,19.08342496,0,,-40.05348233,4.580060981,0,,1.8628786,-14.50336398,0
-41.82222397,19.1439722,0,,-40.27022257,4.585888476,0,,1.5520014,-14.55808372,0
-41.73062559,19.20087195,0,,-40.49150438,4.59464725,0,,1.23912121,-14.6062247,0
-41.6430571,19.23708891,0,,-40.72852073,4.607419909,0,,0.91453637,-14.629669,0
-41.54456802,19.26503724,0,,-40.97207358,4.631347914,0,,0.57249444,-14.63368933,0
-41.43245805,19.29897007,0,,-41.21928076,4.668388168,0,,0.21317729,-14.6305819,0
-41.31079454,19.36413542,0,,-41.46079935,4.686191063,0,,-0.15000481,-14.67794436,0
-41.17859644,19.44374234,0,,-41.69626565,4.702113569,0,,-0.51766921,-14.74162877,0
-41.04062305,19.5476617,0,,-41.93272689,4.699078357,0,,-0.89210384,-14.84858334,0
-40.90051906,19.64213853,0,,-42.16773458,4.694288488,0,,-1.26721552,-14.94785004,0
-40.76127866,19.71597515,0,,-42.4039595,4.685219328,0,,-1.64268084,-15.03075582,0
-40.62500409,19.76348049,0,,-42.63946027,4.684895744,0,,-2.01445618,-15.07858475,0
-40.49520566,19.8096074,0,,-42.87438537,4.674649577,0,,-2.37917971,-15.13495782,0
-40.37661019,19.86374251,0,,-43.104672,4.678939709,0,,-2.72806181,-15.1848028,0
-40.2700991,19.91576026,0,,-43.32487429,4.690975312,0,,-3.05477519,-15.22478495,0
-40.1754977,19.98451512,0,,-43.53230659,4.69537154,0,,-3.35680889,-15.28914358,0
-40.08818156,20.03028762,0,,-43.72084189,4.718746487,0,,-3.63266033,-15.31154113,0
-40.00409303,20.08776425,0,,-43.88647681,4.734842816,0,,-3.88238378,-15.35292143,0
-39.92088701,20.1516253,0,,-44.03063861,4.752232992,0,,-4.1097516,-15.39939231,0
-39.8407305,20.21170698,0,,-44.15406501,4.773511326,0,,-4.31333451,-15.43819565,0
-39.7643285,20.26736972,0,,-44.25337522,4.78819311,0,,-4.48904672,-15.47917661,0
-39.69364197,20.30491091,0,,-44.32516471,4.80429755,0,,-4.63152274,-15.50061336,0
-39.63097366,20.32398199,0,,-44.36801381,4.82640623,0,,-4.73704015,-15.49757576,0
-39.57704235,20.34209762,0,,-44.37460724,4.836453465,0,,-4.79756489,-15.50564416,0
-39.53209152,20.35608317,0,,-44.34248651,4.835539618,0,,-4.81039499,-15.52054355,0
-39.50095004,20.35871899,0,,-44.27630854,4.838775482,0,,-4.7753585,-15.51994351,0
-39.48247971,20.364808,0,,-44.17739499,4.835649287,0,,-4.69491528,-15.52915871,0
-39.47445411,20.37137981,0,,-44.04677001,4.833301089,0,,-4.5723159,-15.53807872,0
-39.47673494,20.37441033,0,,-43.88694539,4.832406796,0,,-4.41021045,-15.54200353,0
-39.48480152,20.37571212,0,,-43.69616333,4.835503766,0,,-4.21136181,-15.54020835,0
-39.49649912,20.37345052,0,,-43.47210614,4.841845729,0,,-3.97560702,-15.53160479,0
-39.51023137,20.38270947,0,,-43.21361403,4.839036669,0,,-3.70338266,-15.5436728,0
-39.52955677,20.37978577,0,,-42.91969307,4.838726274,0,,-3.3901363,-15.5410595,0
-39.55609604,20.36398891,0,,-42.58656021,4.842314011,0,,-3.03046417,-15.5216749,0
-39.59379276,20.33554164,0,,-42.21947976,4.851158999,0,,-2.625687,-15.48438264,0
-39.641444,20.28900236,0,,-41.81694568,4.871738717,0,,-2.17550168,-15.41726364,0
-39.69773901,20.24010073,0,,-41.38402942,4.883019814,0,,-1.68629041,-15.35708092,0
-39.75732401,20.19373801,0,,-40.92822281,4.89185436,0,,-1.1708988,-15.30188365,0
-39.8095169,20.14386614,0,,-40.45049568,4.913346797,0,,-0.64097878,-15.23051934,0
-39.84408688,20.12762299,0,,-39.93812748,4.917724837,0,,-0.0940406,-15.20989815,0
-39.86520694,20.1182525,0,,-39.39302774,4.930201204,0,,0.4721792,-15.1880513,0
-39.87462725,20.12140965,0,,-38.80698766,4.937569815,0,,1.06763959,-15.18383984,0
-39.88004594,20.10476644,0,,-38.18327099,4.962560752,0,,1.69677495,-15.14220569,0
-39.8841596,20.05731974,0,,-37.51558585,4.990194115,0,,2.36857375,-15.06712563,0
-39.88981264,19.99343206,0,,-36.79783365,5.01516361,0,,3.09197899,-14.97826845,0
-39.89959154,19.90624027,0,,-36.02606501,5.038733799,0,,3.87352653,-14.86750647,0
-39.91126881,19.7990574,0,,-35.20114847,5.05737641,0,,4.71012034,-14.74168099,0
-39.92632888,19.68003374,0,,-34.32769949,5.063713439,0,,5.59862939,-14.6163203,0
-39.93934191,19.54277035,0,,-33.40177331,5.078070395,0,,6.5375686,-14.46469996,0
-39.94606323,19.41472014,0,,-32.42346673,5.096272271,0,,7.5225965,-14.31844787,0
-39.9386765,19.28516485,0,,-31.38674654,5.115937092,0,,8.55192996,-14.16922776,0
-39.91539745,19.15861145,0,,-30.30197904,5.143965948,0,,9.61341841,-14.0146455,0
-39.86919642,19.06201539,0,,-29.17796828,5.170312467,0,,10.69122814,-13.89170292,0
-39.80819593,19.02542567,0,,-28.02631548,5.16299296,0,,11.78188045,-13.86243271,0
-39.7379587,19.03531578,0,,-26.8510895,5.121915022,0,,12.8868692,-13.91340076,0
-39.66111622,19.06056109,0,,-25.65397604,5.066208676,0,,14.00714018,-13.99435241,0
-39.57912649,19.06407239,0,,-24.44917456,5.033795239,0,,15.12995193,-14.03027715,0
-39.50593483,19.01437356,0,,-23.24445388,5.036571812,0,,16.26148095,-13.97780175,0
-39.44316763,18.95549287,0,,-22.04858285,5.058951269,0,,17.39458478,-13.8965416,0
-39.39413603,18.89987564,0,,-20.86544614,5.083953473,0,,18.52868989,-13.81592217,0
-39.35089216,18.87961587,0,,-19.69343487,5.109048421,0,,19.65745729,-13.77056745,0
-39.31273366,18.89220963,0,,-18.52129007,5.131692656,0,,20.79144359,-13.76051697,0
-39.27487784,18.93182258,0,,-17.34193672,5.140039479,0,,21.93294112,-13.7917831,0
-39.2328686,18.99721658,0,,-16.15878369,5.126800972,0,,23.07408491,-13.87041561,0
-39.18545444,19.09567315,0,,-14.98234621,5.096505221,0,,24.20310823,-13.99916793,0
-39.12627061,19.22032847,0,,-13.8126735,5.038438462,0,,25.31359711,-14.18189001,0
-39.05382298,19.33849786,0,,-12.65791474,4.975158303,0,,26.39590824,-14.36333956,0
-38.96786233,19.43332595,0,,-11.5240733,4.925850233,0,,27.44378903,-14.50747572,0
-38.86033246,19.50041432,0,,-10.39015963,4.887906974,0,,28.47017283,-14.61250735,0
-38.73502319,19.58290259,0,,-9.261896882,4.835512368,0,,29.47312631,-14.74739022,0
-38.60568442,19.68947121,0,,-8.161219369,4.776691249,0,,30.44446505,-14.91277996,0
-38.48954494,19.80494229,0,,-7.078208114,4.704787855,0,,31.41133683,-15.10015444,0
-38.39430487,19.91863718,0,,-5.999527172,4.619955154,0,,32.3947777,-15.29868203,0
-38.3078706,20.03720518,0,,-4.913059611,4.525741184,0,,33.39481099,-15.511464,0
-38.22705015,20.15037389,0,,-3.818694623,4.420115619,0,,34.40835553,-15.73025827,0
-38.1401972,20.26523567,0,,-2.726312837,4.310022917,0,,35.41388436,-15.95521275,0
-38.0446479,20.38115453,0,,-1.656830546,4.193807518,0,,36.38781735,-16.18734701,0
-37.9390859,20.48702831,0,,-0.620901642,4.081176851,0,,37.31818426,-16.40585146,0
-37.80694988,20.53080003,0,,0.378593065,4.012180586,0,,38.18554295,-16.51861944,0
-37.64426483,20.57038335,0,,1.366074221,3.941763604,0,,39.01033905,-16.62861975,0
-37.53710414,20.59404466,0,,2.360978575,3.868718915,0,,39.89808272,-16.72532575,0
-37.47293868,20.62662273,0,,3.339930128,3.781016095,0,,40.81286881,-16.84560664,0
-37.36697602,20.71892316,0,,4.311910937,3.659595436,0,,41.67888696,-17.05932772,0
-37.20198111,20.83711712,0,,5.297463456,3.52870764,0,,42.49944457,-17.30840948,0
-37.06469345,20.88210611,0,,6.293864735,3.421205434,0,,43.35855819,-17.46090068,0
-36.96858767,20.85400413,0,,7.291937808,3.334864819,0,,44.26052548,-17.51913931,0
-36.8738762,20.83399775,0,,8.273681961,3.238685788,0,,45.14755816,-17.59531196,0
-36.75998682,20.85891954,0,,9.22621784,3.123046082,0,,45.98620466,-17.73587346,0
-36.62560928,20.91598077,0,,10.15085212,2.997669097,0,,46.7764614,-17.91831167,0
-36.47753996,20.99584375,0,,11.04907713,2.850563773,0,,47.52661709,-18.14527998,0
-36.32355156,21.07762233,0,,11.90748484,2.702993761,0,,48.2310364,-18.37462857,0
-36.17356069,21.18714857,0,,12.73211068,2.542098592,0,,48.90567137,-18.64504998,0
-36.04725535,21.25505751,0,,13.52443167,2.403675891,0,,49.57168702,-18.85138162,0
-35.91824101,21.35722002,0,,14.28871688,2.257248797,0,,50.20695789,-19.09997122,0
-35.79185602,21.43395699,0,,15.03919512,2.128199181,0,,50.83105114,-19.30575781,0
-35.6844448,21.4595957,0,,15.77739981,2.022956417,0,,51.46184461,-19.43663928,0
-35.57903654,21.46770559,0,,16.48860387,1.940873685,0,,52.06764041,-19.52683191,0
-35.45690511,21.53383919,0,,17.15581109,1.84652644,0,,52.6127162,-19.68731275,0
-35.35569705,21.6212363,0,,17.76359526,1.746837033,0,,53.11929231,-19.87439927,0
-35.26503804,21.77198234,0,,18.30482531,1.628546134,0,,53.56986335,-20.14343621,0
-35.15898834,22.07597135,0,,18.7877332,1.439311186,0,,53.94672154,-20.63666016,0
-35.10122274,22.33018171,0,,19.22302605,1.259124111,0,,54.32424879,-21.0710576,0
-35.06788271,22.44175674,0,,19.61876991,1.144291722,0,,54.68665262,-21.29746502,0
-34.9878993,22.53726231,0,,19.99252616,1.05092427,0,,54.98042546,-21.48633804,0
-34.88738998,22.65646511,0,,20.35023123,0.952157942,0,,55.23762121,-21.70430717,0
-34.77789162,22.76094879,0,,20.698617,0.856541148,0,,55.47650862,-21.90440764,0
-34.64403162,22.87392557,0,,21.04146776,0.752835876,0,,55.68549938,-22.12108969,0
-34.51315601,22.96995086,0,,21.36820709,0.650195796,0,,55.8813631,-22.31975506,0
-34.39440248,23.04287376,0,,21.66138631,0.552740544,0,,56.05578879,-22.49013322,0
-34.29847246,23.07638168,0,,21.90970799,0.461271375,0,,56.20818045,-22.61511031,0
-34.22506687,23.09196983,0,,22.10364639,0.37276425,0,,56.32871326,-22.71920558,0
-34.17501868,23.10739645,0,,22.24296366,0.293170803,0,,56.41798234,-22.81422565,0
-34.14824626,23.12605812,0,,22.3337446,0.216414343,0,,56.48199086,-22.90964378,0
-34.14020896,23.15011095,0,,22.37321996,0.136893189,0,,56.51342892,-23.01321776,0
-34.15120381,23.16373021,0,,22.36058368,0.071521088,0,,56.51178749,-23.09220912,0
-34.18092552,23.17402631,0,,22.2977884,0.008832158,0,,56.47871392,-23.16519415,0
-34.22514986,23.17458992,0,,22.18432136,-0.04438282,0,,56.40947122,-23.21897274,0
-34.27711102,23.19901618,0,,22.01338921,-0.071011816,0,,56.29050023,-23.270028,0
-34.33037828,23.2276138,0,,21.78543526,-0.077176531,0,,56.11581354,-23.30479033,0
-34.37932903,23.26049639,0,,21.50145758,-0.059309068,0,,55.88078661,-23.31980546,0
-34.42299266,23.29369404,0,,21.17342584,-0.02349655,0,,55.5964185,-23.31719059,0
-34.45776961,23.31693397,0,,20.8153272,0.035009161,0,,55.27309681,-23.28192481,0
-34.48417374,23.35128125,0,,20.43251316,0.091512433,0,,54.9166869,-23.25976882,0
-34.50460627,23.37699131,0,,20.00956878,0.158033531,0,,54.51417505,-23.21895778,0
-34.52878173,23.38695614,0,,19.53887713,0.226230208,0,,54.06765886,-23.16072593,0
-34.56744822,23.37940622,0,,19.006413,0.297733037,0,,53.57386122,-23.08167318,0
-34.6222171,23.36274664,0,,18.41700992,0.361168341,0,,53.03922702,-23.0015783,0
-34.6909533,23.34291332,0,,17.7634585,0.42641158,0,,52.4544118,-22.91650174,0
-34.77258532,23.32378478,0,,17.05596403,0.499154793,0,,51.82854935,-22.82462999,0
-34.85545739,23.32978504,0,,16.32541109,0.565982061,0,,51.18086848,-22.76380298,0
-34.93701038,23.32303567,0,,15.59220564,0.635361447,0,,50.52921602,-22.68767422,0
-35.00968471,23.33660773,0,,14.87509966,0.689077912,0,,49.88478437,-22.64752982,0
-35.0684207,23.33196022,0,,14.17740445,0.738062243,0,,49.24582515,-22.59389798,0
-35.11153329,23.31858567,0,,13.48743618,0.777757098,0,,48.59896947,-22.54082857,0
-35.15037866,23.30555418,0,,12.78342705,0.827905195,0,,47.93380571,-22.47764899,0
-35.20264644,23.27496907,0,,12.03334765,0.890750728,0,,47.23599409,-22.38421834,0
-35.27132325,23.25723219,0,,11.21449229,0.959675141,0,,46.48581554,-22.29755705,0
-35.35689318,23.26836989,0,,10.30831637,1.023738021,0,,45.66520955,-22.24463187,0
-35.44985637,23.2726488,0,,9.331219337,1.088344263,0,,44.78107571,-22.18430454,0
-35.53714633,23.3015516,0,,8.338749726,1.150708845,0,,43.87589606,-22.15084276,0
-35.62177283,23.33192557,0,,7.388735987,1.200083777,0,,43.01050882,-22.13184179,0
-35.71215235,23.34295591,0,,6.510797909,1.239752739,0,,42.22295026,-22.10320317,0
-35.80894743,23.31876617,0,,5.694367694,1.285054782,0,,41.50331512,-22.03371139,0
-35.90653975,23.24870451,0,,4.901960897,1.335556016,0,,40.80850065,-21.91314849,0
-35.99383588,23.15863182,0,,4.094049487,1.398712253,0,,40.08788537,-21.75991957,0
-36.07394579,23.07515589,0,,3.237090718,1.465389611,0,,39.31103651,-21.60976628,0
-36.15527414,23.02529929,0,,2.308786057,1.530744878,0,,38.4640602,-21.49455441,0
-36.26136955,23.01001217,0,,1.296798343,1.589311375,0,,37.55816789,-21.4207008,0
-36.39597931,23.01361176,0,,0.206264488,1.640995078,0,,36.6022438,-21.37261668,0
-36.55942675,23.04388706,0,,-0.944349146,1.6881825,0,,35.6150776,-21.35570456,0
-36.75760582,23.06473235,0,,-2.105303995,1.731559576,0,,34.65230183,-21.33317277,0
-36.97839199,23.04115875,0,,-3.239886521,1.777032359,0,,33.73850547,-21.26412639,0
-37.18487935,23.03936068,0,,-4.335693654,1.81417503,0,,32.8491857,-21.22518565,0
-37.35541737,23.07531454,0,,-5.397926485,1.834836598,0,,31.95749089,-21.24047794,0
-37.49869964,23.13165968,0,,-6.445915054,1.846109998,0,,31.05278459,-21.28554968,0
-37.62693877,23.19133859,0,,-7.508268492,1.839426361,0,,30.11867028,-21.35191223,0
-37.72853559,23.25539659,0,,-8.596400822,1.827126793,0,,29.13213477,-21.4282698,0
-37.8176058,23.32979892,0,,-9.708853152,1.803632352,0,,28.10875265,-21.52616657,0
-37.90819434,23.36390206,0,,-10.82551469,1.794551672,0,,27.08267965,-21.56935039,0
-38.00418169,23.35541736,0,,-11.9153028,1.810580346,0,,26.08887889,-21.54483701,0
-38.10308788,23.32759659,0,,-12.96631744,1.822135234,0,,25.13677044,-21.50546136,0
-38.2104944,23.29138275,0,,-13.98503671,1.834259162,0,,24.22545769,-21.45712359,0
-38.31967693,23.25591258,0,,-14.98035897,1.847410033,0,,23.33931796,-21.40850255,0
-38.41816804,23.24799357,0,,-15.95890343,1.846173667,0,,22.45926461,-21.4018199,0
-38.4904007,23.24032823,0,,-16.93048531,1.847089768,0,,21.55991539,-21.39323846,0
-38.54383712,23.24512188,0,,-17.91593205,1.856977701,0,,20.62790507,-21.38814418,0
-38.57935855,23.24295623,0,,-18.91450167,1.876790643,0,,19.66485688,-21.36616559,0
-38.60593317,23.23604747,0,,-19.91179131,1.898203683,0,,18.69414186,-21.33784379,0
-38.63816763,23.20745742,0,,-20.88315168,1.934657941,0,,17.75501595,-21.27279948,0
-38.68017639,23.16745271,0,,-21.81532533,1.972050762,0,,16.86485106,-21.19540195,0
-38.72414031,23.12502731,0,,-22.7034877,2.012237844,0,,16.02065261,-21.11278947,0
-38.76095221,23.09071371,0,,-23.55292634,2.027789444,0,,15.20802587,-21.06292427,0
-38.78283297,23.06462582,0,,-24.37657244,2.03241958,0,,14.40626053,-21.03220624,0
-38.79151361,23.03929535,0,,-25.19303017,2.042278408,0,,13.59848344,-20.99701694,0
-38.78979373,23.0269961,0,,-26.00521359,2.031963766,0,,12.78458014,-20.99503233,0
-38.78239933,23.0169226,0,,-26.82018808,2.023351577,0,,11.96221125,-20.99357102,0
-38.77317395,23.02691746,0,,-27.63458245,1.995545762,0,,11.1385915,-21.0313717,0
-38.76380958,23.04003897,0,,-28.44298664,1.964750203,0,,10.32082294,-21.07528877,0
-38.75706373,23.05696274,0,,-29.23978426,1.925869163,0,,9.51727947,-21.13109358,0
-38.74897181,23.06245124,0,,-30.01917918,1.898758479,0,,8.72979263,-21.16369276,0
-38.72749659,23.0685574,0,,-30.76942648,1.869424426,0,,7.95807011,-21.19913297,0
-38.69063371,23.06247384,0,,-31.48286146,1.856912722,0,,7.20777225,-21.20556112,0
-38.64307305,23.04986368,0,,-32.15576605,1.839234674,0,,6.487307,-21.21062901,0
-38.5841437,23.03224085,0,,-32.78970452,1.830995832,0,,5.79443918,-21.20124502,0
-38.52487853,22.98973003,0,,-33.39874463,1.845786099,0,,5.1261339,-21.14394393,0
-38.4675891,22.93406847,0,,-33.99078743,1.869932331,0,,4.47680167,-21.06413614,0
-38.41732638,22.86938067,0,,-34.57797872,1.911989148,0,,3.83934766,-20.95739152,0
-38.37807461,22.77796,0,,-35.16652907,1.977775698,0,,3.21154554,-20.8001843,0
-38.33953874,22.68547209,0,,-35.75451908,2.045521584,0,,2.58501966,-20.63995051,0
-38.28787091,22.60357724,0,,-36.33014202,2.132017774,0,,1.95772889,-20.47155947,0
-38.21702684,22.53092047,0,,-36.88983382,2.23085642,0,,1.32719302,-20.30006405,0
-38.13342899,22.449824,0,,-37.4399767,2.347927119,0,,0.69345229,-20.10189688,0
-38.03984828,22.35553081,0,,-37.98539492,2.469549945,0,,0.05445336,-19.88598087,0
-37.93431691,22.25067514,0,,-38.52961678,2.614222026,0,,-0.59529987,-19.63645311,0
-37.81771202,22.14099594,0,,-39.07554828,2.781037976,0,,-1.25783626,-19.35995796,0
-37.68906516,22.00071627,0,,-39.62663048,2.991714127,0,,-1.93756532,-19.00900214,0
-37.54566829,21.84144353,0,,-40.18484439,3.229279361,0,,-2.6391761,-18.61216417,0
-37.38350301,21.6390281,0,,-40.75360028,3.528102594,0,,-3.37009727,-18.11092551,0
-37.20209031,21.43341493,0,,-41.32627051,3.837476712,0,,-4.1241802,-17.59593822,0
-37.01717832,21.23866603,0,,-41.91132356,4.136023209,0,,-4.89414524,-17.10264282,0
-36.85080781,21.09650523,0,,-42.51795665,4.392477946,0,,-5.66714884,-16.70402728,0
-36.72127742,20.98475506,0,,-43.16006254,4.637186008,0,,-6.43878512,-16.34756905,0
-36.62099114,20.89676966,0,,-43.8295225,4.858004858,0,,-7.20853136,-16.0387648,0
-36.53462946,20.82051126,0,,-44.49224825,5.079794737,0,,-7.95761879,-15.74071652,0
-36.45630759,20.73523452,0,,-45.1111424,5.314214308,0,,-8.65483481,-15.42102021,0
-36.39436196,20.61805606,0,,-45.67423906,5.55496297,0,,-9.2798771,-15.06309309,0
-36.33087627,20.51549514,0,,-46.1641831,5.763391201,0,,-9.83330683,-14.75210394,0
-36.24729854,20.45584173,0,,-46.55922804,5.903651337,0,,-10.3119295,-14.55219039,0
-36.16414882,20.40133476,0,,-46.87143817,6.009489513,0,,-10.70728935,-14.39184525,0
-36.08390054,20.34883332,0,,-47.12439957,6.088082749,0,,-11.04049903,-14.26075057,0
-35.99741601,20.33035557,0,,-47.31196701,6.120363224,0,,-11.314551,-14.20999235,0
-35.92025772,20.3495411,0,,-47.43976704,6.09544615,0,,-11.51950932,-14.25409495,0
-35.85708616,20.36487451,0,,-47.52571723,6.070137219,0,,-11.66863107,-14.29473729,0
-35.80076778,20.37324502,0,,-47.58411799,6.049871875,0,,-11.78335021,-14.32337315,0
-35.75196492,20.39368612,0,,-47.62378149,6.028786968,0,,-11.87181657,-14.36489915,0
-35.72637206,20.40871321,0,,-47.65471757,6.043784404,0,,-11.92834551,-14.36492881,0
-35.71617685,20.44595159,0,,-47.67669653,6.09290593,0,,-11.96051968,-14.35304566,0
-35.73164142,20.48090412,0,,-47.68726523,6.173270693,0,,-11.95562381,-14.30763343,0
-35.77996047,20.49910596,0,,-47.68648269,6.268404978,0,,-11.90652222,-14.23070098,0
-35.85635964,20.51839852,0,,-47.6674538,6.373603804,0,,-11.81109416,-14.14479472,0
-35.95653753,20.53423537,0,,-47.62544952,6.487408043,0,,-11.66891199,-14.04682733,0
-36.07276173,20.57143972,0,,-47.55414523,6.593294675,0,,-11.4813835,-13.97814505,0
-36.2021548,20.62118998,0,,-47.45369395,6.684300133,0,,-11.25153915,-13.93688985,0
-36.34245515,20.69880627,0,,-47.32540367,6.756966823,0,,-10.98294852,-13.94183945,0
-36.49681989,20.78275609,0,,-47.17627899,6.822923806,0,,-10.6794591,-13.95983228,0
-36.66646797,20.88387907,0,,-47.01271639,6.861958228,0,,-10.34624842,-14.02192084,0
-36.85177201,20.98781015,0,,-46.83946713,6.878594471,0,,-9.98769512,-14.10921568,0
-37.04903951,21.08294365,0,,-46.65751201,6.897399073,0,,-9.6084725,-14.18554458,0
-37.25817278,21.18505845,0,,-46.46497101,6.888571443,0,,-9.20679823,-14.29648701,0
-37.4811736,21.28673899,0,,-46.26789385,6.877729197,0,,-8.78672025,-14.40900979,0
-37.71797061,21.39685228,0,,-46.0593384,6.846545599,0,,-8.34136779,-14.55030668,0
-37.9629735,21.50472613,0,,-45.83458737,6.804589734,0,,-7.87161387,-14.7001364,0
-38.20465977,21.59917245,0,,-45.58721281,6.766721281,0,,-7.38255304,-14.83245117,0
-38.42367847,21.67765426,0,,-45.31904495,6.741329873,0,,-6.89536648,-14.93632439,0
-38.60704266,21.73649887,0,,-45.02971089,6.724613298,0,,-6.42266823,-15.01188557,0
-38.78036816,21.7742935,0,,-44.7240203,6.717002875,0,,-5.94365214,-15.05729063,0
-38.97595825,21.82472565,0,,-44.38839368,6.717300257,0,,-5.41243543,-15.10742539,0
-39.20672789,21.87869608,0,,-44.00632466,6.714919194,0,,-4.79959677,-15.16377689,0
-39.45673138,21.9223818,0,,-43.56077207,6.699167324,0,,-4.10404069,-15.22321448,0
-39.69242234,21.95695769,0,,-43.04355257,6.664347858,0,,-3.35113023,-15.29260983,0
-39.89725053,21.99030576,0,,-42.45970672,6.62117064,0,,-2.56245619,-15.36913512,0
-40.07509126,22.05250016,0,,-41.80993399,6.556863622,0,,-1.73484273,-15.49563654,0
-40.22454658,22.15046572,0,,-41.08905592,6.470057623,0,,-0.86450934,-15.6804081,0
-40.34229868,22.29365555,0,,-40.28806888,6.355897786,0,,0.0542298,-15.93775776,0
-40.42619835,22.46708926,0,,-39.41075919,6.227471729,0,,1.01543916,-16.23961753,0
-40.48057056,22.68177371,0,,-38.46590467,6.079340054,0,,2.01466589,-16.60243366,0
-40.51221868,22.92336743,0,,-37.46317317,5.926942034,0,,3.04904551,-16.9964254,0
-40.52579032,23.17978496,0,,-36.41284027,5.744726231,0,,4.11295005,-17.43505873,0
-40.51833744,23.45997561,0,,-35.32449488,5.559318751,0,,5.19384256,-17.90065686,0
-40.49547898,23.73480573,0,,-34.21174111,5.373011009,0,,6.28373787,-18.36179472,0
-40.46642013,23.99252507,0,,-33.08205181,5.187333455,0,,7.38436832,-18.80519162,0
-40.43015109,24.2361951,0,,-31.93892362,4.992408936,0,,8.49122747,-19.24378616,0
-40.38434672,24.46334837,0,,-30.78207071,4.803548667,0,,9.60227601,-19.6597997,0
-40.32990434,24.66210088,0,,-29.61326259,4.630369208,0,,10.71664175,-20.03173167,0
-40.28034778,24.83348783,0,,-28.428048,4.465893416,0,,11.85229978,-20.36759441,0
-40.24677965,24.96065931,0,,-27.2270862,4.329017511,0,,13.01969345,-20.6316418,0
-40.22284329,25.07339672,0,,-26.00149977,4.191249773,0,,14.22134352,-20.88214695,0
-40.20186623,25.1745826,0,,-24.7462977,4.046976853,0,,15.45556853,-21.12760575,0
-40.18972702,25.28836508,0,,-23.47005372,3.886799281,0,,16.7196733,-21.4015658,0
-40.18471705,25.4243505,0,,-22.17863233,3.694779863,0,,18.00608472,-21.72957064,0
-40.16651279,25.57286041,0,,-20.87313996,3.468610411,0,,19.29337283,-22.10425,0
-40.12500286,25.73545069,0,,-19.55997935,3.220524892,0,,20.56502351,-22.5149258,0
-40.06422878,25.92866453,0,,-18.2473125,2.948684354,0,,21.81691628,-22.97998018,0
-39.99318792,26.13113171,0,,-16.94216167,2.664772813,0,,23.05102625,-23.4663589,0
